,business_id,name,full_address,latitude,longitude,stars,review_count,price_level
327,faSi7EoZ38xMPJEpp7-pqg,Algorithm Restaurants,"nan, Philadelphia, PA, 19125",40.116933,-75.355294,5.0,10,2
328,QyWxTsVvvqSEpU1KNblRbQ,Say Cheese,"nan, Philadelphia, PA, 19104",39.9613329598,-75.1550674438,4.0,34,2
329,nOVUeN4lQAnrwskMMJ4nEw,Pho Mi Rittenhouse,"106 S 20th St, Philadelphia, PA, 19103",39.9517712444,-75.1737245,5.0,20,2
330,zBOy9arp97nuwKuTal5Mkg,New Number One Chinese Restaurant,"4251 Walnut St, Philadelphia, PA, 19104",39.9551025,-75.208546,2.5,40,2
331,w_JNBcdRer2wZlKMiC4hHA,Flannel,"1819 E Passyunk Ave, Philadelphia, PA, 19148",39.9272227151,-75.1663260162,4.5,113,1
332,MbKhuO-4uYPc0NRZDRWoew,MexiCali,"110 S 40th St, Philadelphia, PA, 19104",39.95499,-75.202699,3.5,69,2
333,1ENdYUfYzDu9yyI3-MVklA,Boostin' Bowls,"100 Levering St, Philadelphia, PA, 19127",40.0261216129,-75.2246050321,4.5,77,1
334,FfF-juvpvrF9T4670vCrXA,Wingstop,"7124 Ridge Ave, Ste 10, Philadelphia, PA, 19128",40.0442404,-75.2317485,3.5,6,2
335,3ZynJ94VpIdDlaArmEp2Rg,More Than Just Ice Cream,"1119 Locust St, Philadelphia, PA, 19107",39.947791,-75.1603392,3.5,239,3
336,Xkn6vebYLTY1aCe2J07MfA,Heffe,"1543 Spring Garden St, Philadelphia, PA, 19130",39.963057286,-75.1643311232,2.5,61,3
337,LfrCUDzg66jncxLvNxBnlg,Bocconcini,"1334 Pine St, Philadelphia, PA, 19107",39.9453439,-75.1642327,4.5,163,2
338,PjknD8uD_0tisZQbomiYoQ,McDonald's,"1706 Walnut St, Philadelphia, PA, 19103",39.9498587626,-75.1695573452,2.0,48,1
339,Waz1bXpzTgfB9DOouGjJ2Q,Midori Sushi,"516 S 5th St, Philadelphia, PA, 19147",39.9423842,-75.1507361,5.0,18,2
340,tm94_vqmMMeAv01L-7FJzQ,Mayura Indian Restaurant,"9321-23 Krewstown Rd, Philadelphia, PA, 19115",40.086176,-75.045126,4.5,19,2
341,cXSyVvOr9YRN9diDkaWs0Q,Honey's Sit-N-Eat,"800 N 4th St, Philadelphia, PA, 19123",39.96399,-75.1444822,4.0,1396,2
342,H9YalVFugskHF38MfJWT_w,@Ramen,"1608 Sansom St, Philadelphia, PA, 19103",39.950475902,-75.1677184179,2.5,12,2
343,6g3pHoyXeMXFC7WD0rbJMA,Happy Panda,"9969 Bustleton Ave, Philadelphia, PA, 19115",40.1013209,-75.0287078,3.0,14,2
344,x03j48hmv0R7NQcUjD0MQg,Naf Naf Grill,"4040 City Ave, 2B, Philadelphia, PA, 19131",40.0074349,-75.2124437,3.5,78,1
345,Su_KoRa64akK19myzyK3xA,Tre Scalini Ristorante,"1915 E Passyunk Ave, Philadelphia, PA, 19148",39.9262103,-75.1675231,3.5,159,2
346,_hsEJv3KtH5Vwp2b14wCAQ,Cherry Lounge,"1201 Race St, Philadelphia, PA, 19107",39.9560366,-75.1591747,3.0,11,2
347,-ATiAtTikuGuqvaW2O6tNA,Marathon,"121 S 16th St, Philadelphia, PA, 19102",39.9504833638,-75.1673305865,3.5,593,2
348,oqkbdfrXNcFNJBTSFu8RjQ,Friendly Grocery,"1515 Morris St, Philadelphia, PA, 19145",39.9296512,-75.1707949,4.5,5,2
349,xCXGV3wEvYd4xBGx8ZRFQA,La Va Cafe,"2100 S St, Philadelphia, PA, 19146",39.9449991381,-75.1770997246,3.5,201,2
350,Fc_8eLlcq5yy4DzrEeqEaQ,Ken's Seafood Restaurant,"1004 Race St, Philadelphia, PA, 19107",39.9551567,-75.1562026,3.0,95,1
351,M-qVYCSpKlNlxKWEq6vraw,North by Northwest,"7165 Germantown Ave, Philadelphia, PA, 19119",40.060177,-75.190676,3.0,7,2
352,OG8er33dEnzM1Bc9nErUmA,1 Stop Pizza,"3701 Germantown Ave, Philadelphia, PA, 19140",40.0093835,-75.1506617,3.5,8,1
353,NwNGKIf_eQwvr6tzFX6eRA,ShopRite of Whitman Plaza,"330 Oregon Ave, Philadelphia, PA, 19148",39.9143301122,-75.1531118029,2.5,43,2
354,WpxcyiUAYYQAnivqz62JtA,3J's Food Market,"801 N 2nd St, Philadelphia, PA, 19123",39.9629932991,-75.1406934857,4.5,46,1
355,FU6CaKb9hePVMAsXO5W6pw,Aya's Pizza,"7144 Elmwood Ave, Philadelphia, PA, 19142",39.915063,-75.240049,2.5,30,2
356,REt83ozDeIl6fCYZuAjNrA,Tran's Chinese Food Cart,"216 N 33rd St, Philadelphia, PA, 19104",39.96009,-75.189482,4.0,19,2
357,D4PD-ZKV06keByyoouJzhg,Mack's Boardwalk Pizza,"2700 S Hutchinson St, Philadelphia, PA, 19148",39.9156866,-75.1640201,3.0,51,1
358,j_dA2oE0St07hd7bqLKgBg,To-Yo Japanese Restaurant,"13032 Bustleton Ave, Philadelphia, PA, 19116",40.1246991,-75.0155235,4.0,43,1
359,k3SZAPbt-Kt8lbibHK5pOQ,Wings & More,"900 Washington Ave, Philadelphia, PA, 19147",39.9362327,-75.1586195,3.0,6,1
360,TCdNYh5tdjoNmA1WMx3ZPg,Roselena's,"1623 E Passyunk Ave, Philadelphia, PA, 19148",39.929374,-75.1638426,4.0,10,2
361,D4DZztR7vkbiED6txGUYFg,Red Kings 2 Restaurant,"1006 Race St, Philadelphia, PA, 19107",39.9553515,-75.1562283,3.5,68,2
362,utzJv6jAHhsWT3tAz5kesw,Miami Cafe,"429 South St, Philadelphia, PA, 19147",39.941958,-75.15019,3.0,7,1
363,AlxnbBd2JNkozNvI0OvRLQ,Murph's Bar,"202 E Girard Ave, Philadelphia, PA, 19125",39.9689397,-75.1334333,4.0,315,2
364,NXwEDLZjv8dUqbc5g5dCYg,Abunai Poke,"111 S Independence Mall E, Philadelphia, PA, 19106",39.9497563,-75.1480623,3.0,20,2
365,GYn2pPeu3rwIcWmo1m1nmA,Subway,"106 S 16th St, Philadelphia, PA, 19102",39.9510096,-75.1674321,3.0,10,2
366,paO0ETshl56TNSaEyzm9Cw,Brodo,"31 S 18th St, Philadelphia, PA, 19103",39.9521366,-75.170218,3.0,33,1
367,hoYHhfn4w0mVjI60eHDHzA,Poke Bowl,"958 N 2nd St, Philadelphia, PA, 19123",39.965637,-75.140681,4.0,194,1
368,IH_ZeeTh13jQURbh31d1Kw,Bui's,"38th St & Spruce St, Philadelphia, PA, 19195",39.9512903,-75.1992768,4.5,104,2
369,u-8sFq05DQ6PYCR5HiKZ2w,Axis Pizza,"20 S 36th St, Philadelphia, PA, 19104",39.9553365,-75.1946097,3.0,159,2
370,5oARHKPqDvT4x5blRvPjXg,New Tavern Bar,"232 S 45th St, Philadelphia, PA, 19104",39.9542243,-75.212136,4.0,10,1
371,4TRaSx4vcKfhm9Jx-heiqg,Cleopatra Cafe,"4145 Chestnut St, Philadelphia, PA, 19104",39.9563712,-75.2061225,2.0,56,1
372,-CRjqZ4GxZ6lIa_qMj7-yw,Spring Chinese Restaurant,"3739 Lancaster Ave, Philadelphia, PA, 19104",39.9602344,-75.1966365,3.5,58,3
373,uIZwBkvWicqyWraXvYOipw,Sbraga,"440 S Broad St, Philadelphia, PA, 19146",39.9455017733,-75.1653677598,4.0,375,2
374,GneLbZUn_GrzMz-GE6KfRg,Wawa Food Markets,"401 N 21st St, Philadelphia, PA, 19130",39.9622478,-75.1729739,4.0,15,3
375,krTHKI0YOpASr4gz2CVWFw,Cosi,"235 S 15th St, Philadelphia, PA, 19102",39.9481797,-75.1660502,2.5,56,2
376,cYU-9JM4x4ra-aCxbgtxfg,Mayfair Pizza,"7424 Frankford Ave, Philadelphia, PA, 19136",40.0384395,-75.0368603,3.5,11,2
377,udsU77Rh2wAN7tEOmIUY7w,Binto,"4345 Main St, Philadelphia, PA, 19127",40.0256599048,-75.2235197648,4.0,25,2
378,Oun4NN-u5yiHIxDqtJnxgA,Federal Donuts,"1219 S 2nd St, Philadelphia, PA, 19147",39.932223,-75.147463,4.0,530,3
379,IV9Zoou8edeyGZqaUQ2c7Q,Domino's Pizza,"3400 Aramingo Ave, Philadelphia, PA, 19134",39.992732,-75.100242,1.5,45,2
380,cPDX2Y4H0fks-Qj5tfBduA,Tartes Pastry Shop,"212 Arch St, Philadelphia, PA, 19106",39.9518037,-75.1438627,4.0,181,1
381,9c7MUiE6VI8NesjPdj5FkA,Bubblefish,"909 Arch St, Philadelphia, PA, 19107",39.9536791,-75.1551081,4.0,544,1
382,hKAh9ngwQ4pLpn8KfP3G_g,Wahoo's Fish Taco,"3180 Chestnut St, Philadelphia, PA, 19104",39.9535917,-75.1871746,3.5,133,2
383,ldr7iDtxFXX-q7tJuXqlGQ,Revolution House,"200 Market St, Philadelphia, PA, 19106",39.9497082,-75.1439349,3.5,554,2
384,dIuZ9SDAkiFzg1yuA8RkeA,Mediterranean Banquet Hall,"2033 S Bancroft St, Philadelphia, PA, 19145",39.9253058646,-75.1732910797,5.0,10,1
385,oa5h-kz5oFYHBKpasKYXQw,Charlie Gray's Rib Crib,"6333 Germantown Ave, Philadelphia, PA, 19144",40.0445681,-75.1813871,4.0,49,2
386,VoIX90UM5jwD7FSMAMCwrw,Johnnie's Italian Restaurant,"4201 Comly St, Philadelphia, PA, 19135",40.0227483,-75.0634418,4.0,17,2
387,S8ZFYEgMejpChID8tzKo9A,Amada,"217 Chestnut St, Philadelphia, PA, 19106",39.9485863525,-75.1449131188,4.0,2109,1
388,OoFCe8VbzzCr88SGC08omw,Buk Chon Korean Cuisine,"132 Chestnut St, Philadelphia, PA, 19106",39.9482156,-75.143697,4.5,221,1
389,RLtlS9CJlyGU3WIOLHxLwQ,Oishii,"138 Chestnut St, Philadelphia, PA, 19106",39.948271,-75.1438587,4.5,28,1
390,BOUmrR6yo4cjeDJn-l_zFg,Dream House Asian Bistro,"6127 Ridge Ave, Philadelphia, PA, 19128",40.0343850509,-75.2161171262,3.0,140,2
391,mrMNJ_g5qF2PRT7NP-ZLjA,Pho Nam Vietnamese Restaurant,"501 Adams Ave, Philadelphia, PA, 19120",40.0392904629,-75.1080869401,4.5,23,1
392,CSCm7XPkoz72Ovfa0ugu7Q,Maplewood Nutrition & Dietary Food Shop,"51 Maplewood Ave, Philadelphia, PA, 19144",40.0334158,-75.1754611,5.0,6,2
393,p1PQZFieSwQVd3PPtuaL8A,Core De Roma,"214 South St, Philadelphia, PA, 19147",39.9410667419,-75.146232605,4.0,76,2
394,3wg8xiywSGA96DWCF0WOLw,Jimmy G's Steaks,"695 N Broad St, Philadelphia, PA, 19123",39.9662097908,-75.1603736876,4.0,300,3
395,_f3JQU6IXpGmTLaSqGy79g,BRÜ Craft & Wurst,"1318 Chestnut St, Philadelphia, PA, 19107",39.9503152253,-75.1624865435,3.5,526,1
396,U0voDyTp7mD1poGc1lTcCw,Pete's Pizza,"201 S 60th St, Philadelphia, PA, 19139",39.9589789749,-75.2412560129,2.0,28,2
397,qtNCq2sRvDFHZK9V8kKYoQ,Master Wok,"1625 Chestnut St, Ste F11, Philadelphia, PA, 19103",39.9523553233,-75.168056685,3.0,22,2
398,mzJ7BxxhLtm-TD1vyne1yg,Neighborhood Ramen,"617 S 3rd St, Philadelphia, PA, 19147",39.9408923,-75.147458,4.0,99,1
399,P-wxKPAdWaU7tsCdA5ZfGQ,Saladworks,"2508-10 Welsh Rd, Philadelphia, PA, 19152",40.0730228774,-75.0350286614,3.5,29,2
400,0o8k654DD4h8ywBOXP1GRA,El Purepecha,"315 N 12th St, Philadelphia, PA, 19107",39.9581334616,-75.158424899,4.5,239,1
401,sodCONXD2u4ljoK2c_W5OA,Fan's Cafe,"1835 Snyder Ave, Philadelphia, PA, 19145",39.9254329,-75.177009,4.0,6,2
402,c3j1irGxpIJ-8RmMBnyXxg,Posh Fuel and Food,"8901 Ridge Ave, Philadelphia, PA, 19128",40.0689365111,-75.2402465477,2.5,6,2
403,VBBIPqGtWzZRP6pA3F6oHQ,Sarah & Sylvia's Soul Food,"43 N 43rd St, Philadelphia, PA, 19104",39.9583988,-75.2080055,3.0,5,1
404,VEJKp3OEePyqnez_GrmamQ,Omega Pizza & Restaurant,"2145 S St, Philadelphia, PA, 19146",39.9978235,-75.1109507,3.0,44,2
405,RRIJlZUVvz2CkMrDn2UziQ,El Merkury,"2104 Chestnut St, Philadelphia, PA, 19103",39.952185,-75.1758693,4.5,162,2
406,ZTD_xSBxv07aa5fFsYwTEA,Vito's Pizza & Grill,"2821 N Broad St, Philadelphia, PA, 19132",39.9961753,-75.1537113,2.5,11,1
407,hJofmH7_OYwwCGeFVPBSvw,Under the C,"1701 John F Kennedy Blvd, Philadelphia, PA, 19103",39.954703,-75.1684962,4.0,27,2
408,p9LOhswQql09-yPtF4jsZQ,The Whiskey Tango,"14000 Bustleton Ave, Philadelphia, PA, 19116",40.1312728,-75.01315,2.5,10,2
409,MMmAjGRH4KRXrGbKO9cseA,Sakeya Japanese Restaurant,"1420 Locust St, Philadelphia, PA, 19102",39.947954,-75.165882,3.0,25,1
410,mJ_itjZYQ_OA71q2NaWE4Q,Carangi Baking,"2655 S Iseminger St, Philadelphia, PA, 19148",39.9166328,-75.1685035,4.5,34,2
411,0m5uP9SGYT7w6liaBROwXw,Ground Up Coffee Shop,"1926 E Passyunk Ave, Philadelphia, PA, 19148",39.9260608,-75.1681768844,4.5,24,3
412,HRImZ4HeqDJQ5hxSMMlW6w,Machismo Burrito Bar,"4330 Main St, Philadelphia, PA, 19127",40.0250919,-75.2231789,3.5,104,1
413,YRw-uBpdzRZngN6zzoC4WA,Hurricane Alley,"340 S St, Philadelphia, PA, 19147",39.9415588259,-75.1489446239,3.5,13,1
414,aaqm5vJvVj3vyMeGwPqxEw,Side of the Road Jerk Chicken,"6554 North Lambert St., Philadelphia, PA, 19138",40.0546082,-75.1545153,4.0,51,3
415,QzFEjzRuC3C6XNSsfVM33g,Lechonera Principe,"235 W Cecil B Moore Ave, Philadelphia, PA, 19122",39.9766109,-75.1401495,4.5,11,2
416,Et5_maoRY_BEJRmDfx6ynA,Prince Pizza II,"6352 Algon Ave, Philadelphia, PA, 19111",40.043756,-75.0854452,2.5,11,1
417,ZVu9TDpTvIgCN8x6IY-KmA,Oregon Diner,"302 W Oregon Ave, Philadelphia, PA, 19148",39.9140204,-75.1529839,3.5,209,3
418,0MqOEmf84nhurrynm-_rtQ,Token,"1050 N Hancock St, Unit 51, Philadelphia, PA, 19123",39.9660455611,-75.1392937134,3.5,5,1
419,n5TNfoXg1i8wX5R3iY4WUA,Cinder Copper & Lace,"1500 Locust St, Philadelphia, PA, 19102",39.9482528775,-75.1666254178,3.5,157,2
420,iiHWdMjPZhQPTC86p86X9Q,Jembatan 5,"932 S 10th St, Philadelphia, PA, 19147",39.9383367,-75.159771,4.5,61,2
421,bKNULviFM4ayuSwq809DIA,Shanks Original,"901 S Columbus Blvd, Philadelphia, PA, 19147",39.934831,-75.142057,3.5,132,1
422,YqmClmk7oLcDzPWKHzgA-Q,South Philadelphia Tap Room,"1509 Mifflin St, Newbold, Philadelphia, PA, 19145",39.927216,-75.171477,4.0,530,1
423,aUoMG97DMJG4nmwhT6z1zA,Devon Seafood Grill,"225 S 18th St, Philadelphia, PA, 19103",39.94949,-75.17066,3.5,1159,2
424,EI2_OgANt1Mb_83cNnpPwg,Marra's,"1734 E Passyunk Ave, Philadelphia, PA, 19148",39.9279881,-75.1658701,3.0,291,3
425,jziliEq8Zum-EynD5v-Hvg,Chifa,"707 Chestnut St, Philadelphia, PA, 19106",39.949786,-75.152623,4.0,444,2
426,X3Qa-dXb2DFdZZ2UnAfSVg,Dunkin',"1619 Grant Ave, Ste 5, Philadelphia, PA, 19115",40.087335,-75.039989,1.0,5,2
427,IrJbptQgdCXC4avPQKeChw,Italian Bistro,"2500 Welsh Rd, Philadelphia, PA, 19152",40.0731939,-75.0352627,2.0,15,1
428,dyELPSU9bEe20QpCQ8pn9A,Halal Food Special,"20 N 16th St, Philadelphia, PA, 19103",39.9532117052,-75.1668324715,4.5,7,3
429,iiZHyvPUN4rPpVA70Mt8hg,Independence After Hours,"600 Chestnut St, Philadelphia, PA, 19106",39.9491008173,-75.1491766423,4.5,6,2
430,Rliq-iILjQX0w3Q0XZ4LAQ,Florida Style Pizza,"2052 S Beechwood St, Philadelphia, PA, 19145",39.9261144,-75.1822397,4.0,25,2
431,DvyG9Fx1EeNJfr_UNL7NYA,Fresco Tortilla,"200 S Broad St Hyatt Food Ct, Philadelphia, PA, 19102",39.949224,-75.164942,3.5,10,2
432,ZYRul0i1bhOjirHED6Kd0w,SouthHouse,"2535 S 13th St, Philadelphia, PA, 19148",39.91804,-75.168707,4.5,158,2
433,cM77NrFZx2z0d84AqEpmMw,Diner At Manayunk,"4371 Main St, Philadelphia, PA, 19127",40.0259511,-75.2243072,4.0,86,3
434,xrUtLEFyxzfjflTC2nqLXQ,Good Day Eatery,"1735 Market St, Philadelphia, PA, 19103",39.9536631,-75.1695865,3.5,34,2
435,d4QDtxEVBncaFLAxggRoqQ,Philadelphia Bar & Restaurant,"120 Market St, Philadelphia, PA, 19106",39.9496707,-75.1431203,3.5,87,1
436,nqMGXZ3haILky26NDAJVSA,Drunk Crab,"425 W Girard Ave, Philadelphia, PA, 19123",39.9702621176,-75.1442193308,4.5,18,2
437,cLNyFQ3T7p_Kcf09IburKw,Dunkin',"6620 N Broad St, Philadelphia, PA, 19126",40.0543239,-75.1418482,1.5,5,2
438,StJngGaxDOJDjNmsCcKuAQ,Nick's Famous Pizza,"5810 Greene St, Philadelphia, PA, 19144",40.0351703,-75.1787516,3.5,12,1
439,UiVGsdrU4_eJhmFRubwETg,Salt & Pepper Deli III,"1102 S 47th St, Philadelphia, PA, 19143",39.945704,-75.2138797,4.0,18,2
440,vrDax0Opr-CFuvwp396L0g,Rieker's Prime Meats,"7979 Oxford Ave, Philadelphia, PA, 19111",40.0768575019,-75.0850222427,4.5,71,2
441,NEZOlUKoQWUotatzRp-r5A,Happy Lamb Hot Pot,"1017 Arch St, Fl 1, Philadelphia, PA, 19107",39.9539683,-75.1570234,4.0,169,1
442,YN4Kk751tmdvoarGo8z7_A,New Delhi Indian Restaurant,"4004 Chestnut St, Philadelphia, PA, 19104",39.9553921,-75.2026195,4.0,514,1
443,IP_E4SHLClorhNg4o5bw9Q,Rosy's Taco Bar,"2220 Walnut St, Philadelphia, PA, 19103",39.9508956186,-75.178367123,4.0,282,1
444,EHNtEYL9GXsv1sbKChMMWw,Stix Asian Eatery,"1225 Fitzwater St, Philadelphia, PA, 19147",39.9416094,-75.1631687,4.0,18,2
445,00rIcvqmfci_oJWkOqPqmg,T & F Farmers Pride,"8101 Ridge Ave, Philadelphia, PA, 19128",40.0571665,-75.2357367,4.5,92,2
446,3dtxHKM3RbVyjzTfbcGq2A,Murphy's Tavern,"5892 Henry Ave, Philadelphia, PA, 19128",40.0313311,-75.2079192,3.5,19,1
447,ddmwkOVNategY1klPbAFsw,Banjara Indian Bistro,"8705 German Town Ave, Philadelphia, PA, 19118",40.077871324,-75.2083880827,4.0,67,2
448,zRnFxKLKdn0ZJ2_DapEQWA,The Lucky Well - Spring Arts,"990 Spring Garden St, Philadelphia, PA, 19123",39.961265,-75.1541276,5.0,27,1
449,0lGN91IoLe02MtEu9Xtf1w,Pizza Hut,"2310 Passyunk Ave, Philadelphia, PA, 19145",39.9225254,-75.1856193,1.5,22,1
450,aa0xi7fgFJyA4qWux6vz0A,Carmen's Famous Italian Hoagies,"12th St & Arch St, Philadelphia, PA, 19107",39.9532735358,-75.1593375206,3.5,589,2
451,7Y3RjSc99a88oTMEgvazoA,QDOBA Mexican Eats,"1528 Walnut St, Philadelphia, PA, 19102",39.9495796084,-75.1672851248,3.0,93,1
452,21czbreHdJ8DxchFcsAlQA,Barone's How U Doin' Deli & Grocery,"1515 W Porter St, Philadelphia, PA, 19145",39.9198589,-75.1730406,5.0,11,2
453,Iw8uqNPxviwcgxtruAx_LA,Good Dog Bar,"224 S 15th St, Philadelphia, PA, 19102",39.948793,-75.1662055,4.0,1279,1
454,nKYpVtHmwzPBmVAlz73qoQ,Imli Indian Kitchen,"769 E Passyunk Ave, Philadelphia, PA, 19147",39.9388691,-75.1524722,4.0,60,2
455,AXfF-c7h7y4yqUC6zehbng,Five Guys Pizza,"125 Leverington Ave, Philadelphia, PA, 19127",40.0296843,-75.228592,2.0,6,2
456,EzjysPg2-lVX1E0ibStUXw,Ekta Indian Cuisine,"1142 Crease St, Philadelphia, PA, 19125",39.9692049,-75.1325733,4.0,436,2
457,wUiJDkB_YUZEgTQshpUZZg,Xin Xing House,"6057 Castor Ave, Philadelphia, PA, 19149",40.0354613,-75.0808778,4.0,5,2
458,Ldch7Nc5gaZrhcIRd7mcjw,Kabuki Sushi,"45 N 13th St, Philadelphia, PA, 19107",39.9535852,-75.1609794,4.0,400,1
459,C93hmXkaRnej-jg0Z0ilhA,Rayaki - Philadelphia,"2818 Cottman Ave, Philadelphia, PA, 19149",40.04378,-75.05346,4.0,37,1
460,UJw-KnIdnzwbvxzNvIUhgw,Currito Burritos Without Borders,"203 N 34th St, Philadelphia, PA, 19104",39.9591159,-75.1904692,3.0,15,2
461,TunmRrfZb7bt53T6HJi4UQ,Bleu Sushi,"262 S 10th St, Philadelphia, PA, 19107",39.9463986271,-75.157800703,4.5,938,1
462,uSW_RGoNOqOmtR1lchGxUg,Chopstick House,"1626 S Columbus Blvd, Philadelphia, PA, 19148",39.926769,-75.14621,4.0,10,2
463,K6VliqaqiQqaVeaOXQv4wQ,Captain Hooks,"2226 N Broad St, Philadelphia, PA, 19132",39.9869459,-75.1564192,4.5,59,2
464,XIP56Dnfod92fYrrNDOACw,Revolution Diner,"239 Chestnut St, Philadelphia, PA, 19106",39.9487772186,-75.1456730068,3.0,35,2
465,ovWd_lbvnK1dQSkSkQRfpg,Benna's Cafe,"8TH And Wharton St, Philadelphia, PA, 19147",39.932994,-75.157736,4.0,97,1
466,lX-H5mJYzs9i8UsPghlvCQ,Milano's Pizzeria and Grill,"127 S 10th St, Philadelphia, PA, 19107",39.9489898682,-75.1570663452,3.0,41,2
467,VwZ5NDbIu3elGQI6MzcXBA,Blue Corn,"940 S 9th St, Philadelphia, PA, 19147",39.9377652566,-75.1583243076,4.5,350,2
468,NH-LOS97SfP2aL_ZaLwUJA,High Street Provisions,"3401 Walnut St, Philadelphia, PA, 19104",39.9531172679,-75.1927020446,2.5,15,2
469,iSSErxB_4XLkrKU0CotYMg,Jim's Steaks,"2311 Cottman Ave, Philadelphia, PA, 19149",40.0479243,-75.0584606,3.5,74,2
470,1e1qCk-tKAkFn-or-o-h0A,Sammy Chon's KTown BBQ,"911 Race St, Philadelphia, PA, 19107",39.955447,-75.154839,3.5,148,2
471,eGmbGdkhPjw2gniEIq-E6Q,Imperial Palace Chinese Restaurant,"5921 N Broad St, Philadelphia, PA, 19141",40.0435209,-75.1433762,4.0,12,2
472,F48wjJ_jjEz59Prh20XhRA,Tyson Bees,"nan, Philadelphia, PA, 19104",39.9591692932,-75.1984187251,3.5,147,1
473,zYnYOzhlG9jPoX9ANecEUw,Au Bon Pain,"8500 Essington Ave, Space C - 16, Philadelphia International Airport, Philadelphia, PA, 19153",39.8951329,-75.2290123,2.5,121,2
474,aNNCjIDnTxn3YXRa4SnzYA,Vesper Sporting Club - Center City,"223 S Sydenham St, Philadelphia, PA, 19102",39.9489408,-75.1668194,3.5,157,1
475,4CBk3DBUgl3V9zbVBKsIqQ,Moshi Moshi,"108 S 18th St, Philadelphia, PA, 19103",39.951392,-75.17062,3.0,40,2
476,Laqf1fHOcmqe1yGZrxKw_w,Mi Puebla Restaurant,"7157 Germantown Ave, Philadelphia, PA, 19119",40.0599953,-75.1907261,3.5,108,3
477,nampgzRa90YQd9P2pdi6Qw,McDonald's,"1801 S Columbus Blvd, Philadelphia, PA, 19148",39.9239989,-75.1425599,2.0,6,2
478,g4cJA7iabhQywVCDytdUJw,Green Soul,"7169 Ogontz Ave, Philadelphia, PA, 19138",40.0637135,-75.1527502,4.5,28,1
479,xXFSEWRO0012YBbdoJ1kRw,Coeur,"824 S 8th St, Philadelphia, PA, 19147",39.938845,-75.1564754,4.0,55,1
480,dzNHPZmXHFc6_6BZQVYAeA,SoBol-University City,"3736 Spruce St, Philadelphia, PA, 19104",39.9512731815,-75.1979261264,4.0,43,1
481,lAni_2IBdJOUMGXYXSmU2g,Applebee's Grill + Bar,"215 S 15th St, Philadelphia, PA, 19102",39.94883,-75.165919,2.0,89,1
482,0ak-7uV9Nb7nF_l-mMCysA,Oishii Poké,"938 Arch St, Philadelphia, PA, 19107",39.9532717,-75.1562016,4.0,228,4
483,U6D2ZyFsZw15-3RtMalq8Q,Lake Blue Sushi & Cuisine,"8 N 3rd St, Philadelphia, PA, 19106",39.9504830986,-75.1457890123,4.0,7,2
484,0zQtELENNywry4zSxQBWlg,First Street Steaks,"1204 N Front St, Philadelphia, PA, 19122",39.9691698,-75.1361942,4.0,29,3
485,NWThkWV2w9WqWsXIf9DQuQ,Aku's Kitchen,"5938 Chestnut St, Philadelphia, PA, 19139",39.9601633,-75.2406183,4.0,5,2
486,Gm4JTabNe81qEL5Lf9NcCQ,China Star,"3084 Frankford Ave, Philadelphia, PA, 19134",39.9918037,-75.1131361,2.0,6,3
487,vrpwZHVR0H93peg03Zlnfw,Towne Pizza Sub Shop,"1900 Pine St, Philadelphia, PA, 19103",39.9465,-75.1732,3.5,19,2
488,L4G5ABxhYHQAKIcT0818_A,Bob's Diner,"6053 Ridge Ave, Philadelphia, PA, 19128",40.032919,-75.21426,3.5,157,2
489,FFHTUPo0QTSIylLCCe27ig,Cucina Maria,"768 S 8th St, Philadelphia, PA, 19147",39.9397045222,-75.1562596858,4.5,8,2
