,business_id,name,full_address,latitude,longitude,stars,review_count,price_level
652,4BKKBx50oZaEczazjZ1ZEQ,OCF Coffee House,"2930 Chestnut St, Philadelphia, PA, 19104",39.9530331794,-75.1836618023,3.5,42,1
653,7kC44AcEvJRAaDPhQNQ-6A,Illiano Pizza Restaurant,"157 Byberry Rd, Philadelphia, PA, 19116",40.1290453,-75.0235565,2.5,15,2
654,Ddupo1zhmoct1yPFbF6ipQ,Via Napoli,"2500 Welsh Rd, Philadelphia, PA, 19152",40.0731939,-75.0352627,3.5,75,1
655,Biidj3QszVuVO0Q85g5NPw,Fu-Wah Mini Market,"810 S 47th St, Philadelphia, PA, 19143",39.9482921,-75.2170137,4.5,247,2
656,CYSPKiVdoPX3erovujnE9Q,Harp & Crown,"1525 Sansom St, Philadelphia, PA, 19102",39.9504170438,-75.1664282754,4.0,912,2
657,wr46ByJI0i_7TwvvN9U38A,Hot Potato Cafe,"529 E Girard Ave, Philadelphia, PA, 19125",39.971488,-75.127697,3.5,23,1
658,Em0k3l76cFj-A0tqJbkWtQ,Koreana,"37 S 19th St, Philadelphia, PA, 19103",39.9523399,-75.1715586,3.5,93,2
659,1y3y_ihpO6SHxK9MRdtSlw,Noon Mediterranean,"1601 Market St, Philadelphia, PA, 19103",39.9530971,-75.1673521,3.5,40,2
660,vKZhZqCa6bcdFieu0NYh0A,chili's,"N 13th St 33-43, Philadelphia, PA, 19107",39.9533,-75.1611,1.5,10,2
661,aQhn4CcEJokY6ADxUbzTaQ,Chickie's & Pete's Cafe,"11000 Roosevelt Blvd, Philadelphia, PA, 19116",40.1011515,-75.0081239,3.0,224,2
662,D78Bs3bESvOJzpdnL84tLQ,George's Food truck,"3700 Sansom St, Philadelphia, PA, 19104",39.9541529,-75.1966082,4.5,12,2
663,Vbdk80DwTyrCYBoEIIyMGA,Oxtail International Cuisine and Juice Bar,"1441 Synder Ave, Philadelphia, PA, 19145",39.9247438,-75.171114,4.0,8,2
664,T8gJyppKf9GWogFTkead-A,Spread Bagelry,"443 S St, Philadelphia, PA, 19147",39.9419396,-75.1505931839,2.5,51,2
665,Yh4yCF2cjDVr2LSuphgrXQ,Wawa,"6001 Harbison St, Philadelphia, PA, 19135",40.02217,-75.0626204,2.5,7,2
666,QlC0wdl3pIWnigTR4vDzVQ,5 n 2 Tokyo,"526 S 4th St, Philadelphia, PA, 19147",39.941934,-75.149329,3.0,99,1
667,j6usntbtSzFyuwx4n2mn1g,Las Bugambilias,"15 S 3rd St, Philadelphia, PA, 19106",39.9499940204,-75.1454153298,4.0,381,2
668,kXmscD-bp90t4QAh0H7Dig,Picanha Brazilian Steakhouse,"1111 Locust St, Philadelphia, PA, 19107",39.9477453,-75.159542,4.0,87,2
669,0yN1rxCrEKqQIUk-nqyWVw,Subway,"714 Market St, Philadelphia, PA, 19106",39.9508785,-75.1528953034,3.0,10,1
670,dLXkx82ZMsR5NLkCRtg0Dw,La Bella Dolce Italia,"628 S St, Philadelphia, PA, 19147",39.9419585,-75.153177,4.5,41,2
671,x7rGLPiCGM1wqq3MCAQpTQ,Sushi Garden & Kitchen,"425 S Broad St, Philadelphia, PA, 19147",39.9447414,-75.1649239,4.5,28,2
672,cGX-1IUwXOjkUqZbkKYcjw,Fogo de Chao,"1337 Chestnut St, Philadelphia, PA, 19107",39.9509166,-75.1629711,4.0,1426,2
673,NjD-V9pdH7_V8Y8PGl-csw,Townsend,"2121 Walnut St, Philadelphia, PA, 19103",39.951097,-75.176542,4.5,246,2
674,ILvJAuSP0sYWJKAQ-Goh4Q,Kensington Quarters,"1310 Frankford Ave, Philadelphia, PA, 19125",39.9705028,-75.1346993,4.0,318,2
675,iZNR8-rqsBL2afDk4Zxe8A,Koch's Deli,"4309 Locust St, Philadelphia, PA, 19104",39.953956271,-75.2097241761,4.0,260,1
676,lUHztzYjhD743ZuOQvgyMg,Miyabi Restaurant,"243 S 10th St, Philadelphia, PA, 19107",39.9470156613,-75.1576062253,3.5,62,2
677,UBj0aJ6FfMR4tdvRbQ3KSA,McDonald's,"3935 Walnut St, Philadelphia, PA, 19104",39.954342,-75.202337,1.5,89,1
678,dgGuvdysSuWOv2dKqZTbVA,Chipotle Mexican Grill,"4030 City Ave, Philadelphia, PA, 19131",40.0075055545,-75.212248984,2.5,186,2
679,ZEoct1bFEAwgE9NDFGZ7kA,Keller Market,"7964 Verree Rd, Philadelphia, PA, 19111",40.0721248,-75.0767287,4.5,22,3
680,Bk3jAsbl6cMLulBadU773A,Yomitori,"133 S 20th St, Philadelphia, PA, 19103",39.9508935,-75.1736476,3.5,11,1
681,HyALuyIMyol-hL4eQQBbmQ,Chiu’s Kitchen,"122 N 10th St, Philadelphia, PA, 19107",39.9542282,-75.1562308,4.5,11,2
682,OeN94byxv7pOOFUxRSKCbA,CrepeMaker,"30th Street Station, 30th and Market Street, Philadelphia, PA, 19104",39.9548473,-75.1832766,3.0,13,2
683,hv9qzqMK9UojjMgc0W6nRg,Vagrant Coffee,"4435 Baltimore Ave, Philadelphia, PA, 19104",39.9493349729,-75.2126938,3.0,12,2
684,3966MAWoL1GbB8Zjvspx1g,Urban Enoteca,"135 S 17th St, Latham Hotel Philadelphia, Philadelphia, PA, 19103",39.9501753,-75.1690403,3.0,34,1
685,ohWH383r60AREWh-aphpSw,Iron Hill Brewery & Restaurant,"8400 Germantown Ave, Philadelphia, PA, 19118",40.0750694,-75.2055144,3.5,384,2
686,Aw_rzky9g7vCQX0m9z6aTQ,Temple Rainbow,"2156 N Broad St, Philadelphia, PA, 19121",39.9860341408,-75.1564947571,4.0,8,1
687,AYY1crsG6etLAQ2rsG3v-w,MoMos Of Tibet,"8221 Germantown Ave, Philadelphia, PA, 19118",40.074168,-75.2025511,4.5,8,2
688,ocp2codqc5_UaQ-ff-w9eA,Moe's Deli Restaurant,"7360 Frankford Ave, Philadelphia, PA, 19136",40.0378561,-75.0386059,2.0,7,1
689,LBDIwmGed02sn5Z5CFIyPQ,Quality Taste Jamaican Restaurant,"4002 Lancaster Ave, Philadelphia, PA, 19104",39.9631567,-75.20264,4.0,112,2
690,_n539Sga7PCvHQs--a4qkA,Interstate Drafthouse,"1235 E Palmer St, Philadelphia, PA, 19125",39.97199,-75.128871,4.0,250,2
691,_awhFQUGJGaFMr38viqI9w,Best In Town Pizza,"7971 Castor Ave, Philadelphia, PA, 19152",40.061588,-75.05604,2.5,34,2
692,GGgYoWnKOpRQ3S0Yl14uDw,Meltkraft At Reading Terminal Market,"51 N 12th St, Philadelphia, PA, 19107",39.953223,-75.1588819,4.0,283,3
693,Isw145X5g5kpZblQ4BxE9g,Thai 2 Go,"355 Lyceum Ave, Philadelphia, PA, 19128",40.029868,-75.218742,3.0,73,2
694,vF_QwGltBpVesMMGclzB9Q,Pizzeria Stella,"420 S 2nd St, Philadelphia, PA, 19147",39.9424247094,-75.1456823945,4.0,601,2
695,Rcje858p_iaK7X_j1dVp6g,O'Jung's,"1625 2nd St, Philadelphia, PA, 19148",39.9272913188,-75.1488328617,4.5,24,2
696,FYV7zb2yau9DzN3AT-n-fw,4 Seasons Food Market,"236 S 21st St, Philadelphia, PA, 19103",39.9498972,-75.176164,4.5,52,2
697,9_B5sCqKBOKDAmYpByiFFg,Branzino Italian Ristorante,"261 S 17th St, Philadelphia, PA, 19103",39.9480133,-75.1693585,3.5,331,1
698,hyrITbzxrU9WmVjstt9MwA,Aprons Soul Food Restaurant,"2617 Grays Ferry Ave, Philadelphia, PA, 19146",39.9400521034,-75.1867334579,4.5,72,2
699,N3HR10CFp-YWxhWuaxOekA,Ludwig's Garten,"1315 Sansom St, Philadelphia, PA, 19107",39.950043,-75.162518,4.0,15,2
700,ZuGviUbyXpaEZnZ7w2IHyA,BisMillah Gyro,"N 16th St & JFK Blvd, Philadelphia, PA, 19121",39.9532087298,-75.1665757249,4.5,20,2
701,hdcke4Vt0WZ42KbdBIVpgA,Ed's Pizza House,"5022 Wayne Ave, Philadelphia, PA, 19144",40.0255724,-75.1683667,1.5,11,1
702,aaILnjUFC0i0uRkg5hYgnQ,Aqua Asian Bistro,"120 S 15th St, Philadelphia, PA, 19106",39.9502734691,-75.1659937554,4.0,25,1
703,FIz3Hueg-ZQkRKjT5xxCQA,Philly Sunnyside Diner,"2801 W Girard Ave, Philadelphia, PA, 19130",39.9745695,-75.1819593,4.0,15,2
704,7xckZSLRWf5uf3L1IsF1Kg,Mandarin Palace,"1835 Chestnut St, Philadelphia, PA, 19103",39.9518886,-75.1718034,3.5,185,1
705,jHeT7dodT4fN1SD3QEFoAA,Cochon,"801 E Passyunk Ave, Philadelphia, PA, 19147",39.9386072,-75.1526555,4.0,209,2
706,YeCf4BQ225HZSUW9imhaGQ,Berks Street Crabs,"2718 Cecil B Moore Ave, Philadelphia, PA, 19121",39.9813211416,-75.1795094088,3.5,13,3
707,O4wZuA6Im9gQxxddCZ3kkQ,New York Gyro Truck,"41ST And Walnut, Philadelphia, PA, 19104",39.954482017,-75.2052439587,4.5,84,2
708,deJd43rpViQxkOmn-gz-Lg,Pizza City,"3208 Red Lion Rd, Philadelphia, PA, 19114",40.080901,-74.995019,3.0,49,2
709,hcxea89M_U__LADtu3C0kA,Supper,"926 S St, Philadelphia, PA, 19147",39.942621512,-75.1579622906,3.5,402,2
710,MNv5nQf1KgTUi7zFeDEazA,20th Street Pizza,"108 S 20th St, Philadelphia, PA, 19103",39.9517078,-75.1737131,4.5,78,1
711,RBCtHLVvc230q8zkRWIoyQ,Creme Brulee Bistro & Cafe,"1800 S 4th St, Philadelphia, PA, 19148",39.9259730399,-75.1527614381,4.5,165,2
712,KfIPQSLSj_rJ9zbsdO7wFQ,Greg's Kitchen,"4460 Main St, Philadelphia, PA, 19127",40.0267886888,-75.2267333767,4.0,337,1
713,DKXeB-JIou5XPI49CzITuQ,China House,"2123 W Oregon Ave, Philadelphia, PA, 19145",39.9190372,-75.1836988,4.0,66,2
714,fwIhAbiaJBuJnt90mZSTBA,Fat Jack's BBQ,"10090 Roosevelt Blvd, Philadelphia, PA, 19116",40.096102507,-75.0147091857,3.0,134,2
715,Rd8Gb82UQcPPWC_yY5ybDg,Pho Hoa Noodle Soup,"501 Adams Ave, Philadelphia, PA, 19120",40.0371693,-75.1084699,3.0,43,2
716,dfP7vEVqcgFWmObIInwFzA,King's Palace,"Andorra Shopping Ctr, 8500 Henry Ave, Philadelphia, PA, 19128",40.0626352,-75.23727,3.0,37,2
717,9RmCMNxgGe7vX5MYF_TM4Q,Wawa,"1602 South Delaware Ave, Philadelphia, PA, 19148",39.9264316123,-75.1455847058,3.0,31,3
718,K9cn-DrPEEXse1s1n-6mMw,Bridget Foy's,"200 South St, Philadelphia, PA, 19147",39.9411136,-75.145825,3.5,312,1
719,vrQCClTDrPSbIHO-ub8qFg,Sardi's Pollo A La Brasa,"4510 City Ave, Philadelphia, PA, 19131",40.0030483,-75.2219283,4.0,332,2
720,LUL2M-R107_ovqrLqg7d6w,Coos Sports Bar,"822 N Broad St, Philadelphia, PA, 19130",39.9687861,-75.1604323,3.5,7,3
721,-mIlmp5l4hKlp1tvHRdvTg,Sonny's Famous Steaks,"228 Market St, Philadelphia, PA, 19106",39.9499178538,-75.1447920753,4.0,1697,2
722,pmIVrqAy4gxBUqomsCL6Ig,Subway,"1701 Benjamin Franklin Pkwy, Philadelphia, PA, 19103",39.9562697,-75.1679039,3.0,14,1
723,Oj4otn-Wfd-JLwh1dL0DbA,The Juice Room,"7127 Germantown Ave, Philadelphia, PA, 19119",40.0592116,-75.1899679,4.5,76,2
724,4ethI9A0jaG7bhJmHy4gow,Le Bar Lyonnais,"Le Bec-Fin Downstairs, 1523 Walnut St, Philadelphia, PA, 19102",39.949919,-75.166996,4.0,31,1
725,_jRB9wKomaO1W3tfA1sX_Q,Jackass Burrito,"2013 Chestnut St, Philadelphia, PA, 19103",39.9522598,-75.1740323,4.0,26,2
726,G9LZoNlCfRH941q87_JLIg,Mission Taqueria,"1516 Sansom St, Fl 2, Philadelphia, PA, 19102",39.9502217062,-75.1665529981,4.0,617,2
727,egnIRUFaiOFdXYReuproiw,Jimmy's Timeout Sports Pub,"5001 Linden Ave, Philadelphia, PA, 19114",40.0461605831,-74.9945482984,4.0,17,2
728,AZ5sk4X3LQ5BNLxeGPaddw,Seiko Japanese Restaurant,"604 N 2nd St, Philadelphia, PA, 19123",39.9612121,-75.1415708,4.0,142,2
729,2owewxu5r6mLfKv6BBV3Aw,Dunkin',"808 Chestnut St, Philadelphia, PA, 19107",39.9495283,-75.1542873,1.5,9,2
730,te_3sFwC4hdNJN-HtqCXQQ,Cafe Spice,"35 S 2nd St, Philadelphia, PA, 19106",39.9489657,-75.1436016,3.0,40,4
731,-AbzJTLQdbdQrhRzQLgsKA,Kingyo,"1720 Sansom St, Philadelphia, PA, 19103",39.9507905,-75.1696177,3.5,11,2
732,jZxs7PDhUbhg4LWSFM4Z_A,Best China Inn,"4423 Locust St, Philadelphia, PA, 19104",39.9541202,-75.2112357,3.5,87,1
733,QgDsoMYcLcVcBQ3UgVay4A,Crisp Kitchen,"1900 Market St, Ste 100, Philadelphia, PA, 19103",39.9532599,-75.172695,3.0,52,2
734,FffPXnuuKYWbi3Aj8taNcQ,Village Pizza,"3233 Powelton Ave, Philadelphia, PA, 19104",39.9604873,-75.1891583,3.0,15,1
735,X0lCvXEahUA5HEPP3SZjeA,El Soto Deli & Grocery,"1500 Tasker 15th St, Philadelphia, PA, 19145",39.9306803523,-75.1699446009,5.0,15,2
736,lCetcbxQr52TTGmGmXzQcw,Country Club Diner,"1717 Cottman Ave, Philadelphia, PA, 19111",40.0540854,-75.0704686,3.0,85,2
737,d2Wfyih3EdRJnOC6qEiPOg,Flaming Grill & Fusion Buffet,"4504 City Ave, Philadelphia, PA, 19131",40.002977,-75.2217849,2.0,7,2
738,wtyRjMk3uwx27_wvnzRkog,Super Fratelli's Pizza,"10849 Bustleton Ave, Philadelphia, PA, 19116",40.110289,-75.024127,3.5,34,1
739,VSQjT5mn45JKtSSL56jNPg,Marianna's Pizzeria,"2626 Rhawn St, Philadelphia, PA, 19152",40.0557918,-75.0455197,4.5,7,1
740,tJxrkonV5iuVZUNJev0jWA,Classic Cake Bakery & Cafe,"1617 John F Kennedy Blvd, Philadelphia, PA, 19103",39.9542676513,-75.1678994671,4.5,55,2
741,_A4JgqZzr3rUsMgHfKer7Q,NY Bagel Cafe & Deli,"103 Turner Ln, Philadelphia, PA, 19131",40.0140948517,-75.2317640074,2.5,7,2
742,x67huqR9qbjoodRBu3KWfg,1st NE International Market,"2842 Saint Vincent St, Philadelphia, PA, 19149",40.0415953142,-75.0551653732,3.5,6,1
743,dUzR2vZ6nhuGdrDV2Dsr_g,2nd State Lounge,"401 S St, Philadelphia, PA, 19147",39.9417056,-75.1492637,3.0,17,1
744,as7hPsyLUSSiSEd2o1nErQ,Wynnefield Pizza,"1819 N 54th St, Philadelphia, PA, 19131",39.9846658,-75.2311673,3.0,15,2
745,FoInxau7UwTN2vguRTBNQA,Hong Restaurant,"420 W Grange Ave, Philadelphia, PA, 19120",40.039174,-75.128641,4.5,5,1
746,eMlGIvwFBAaSGSp0c0Wnqw,A & J Seafood,"3148 N Broad st, Philadelphia, PA, 19132",40.0012973,-75.1532209843,2.0,13,2
747,ctHjyadbDQAtUFfkcAFEHw,Zahav,"237 St James Pl, Philadelphia, PA, 19106",39.9462611465,-75.1451350779,4.5,3065,1
748,V5joRorS5dBNDXD669n6jg,Germantown Garden,"1029 Germantown Ave, Philadelphia, PA, 19123",39.966258,-75.1382568,3.0,146,1
749,849vV4133tI82lNWCZinOA,Reggae Reggae Vibes,"517 W Girard Ave, Philadelphia, PA, 19123",39.9703316132,-75.145784989,4.0,130,2
750,nLrvjEZkNY_bTTvD4b-6sg,HNT Chicken,"2749 W Hunting Park Ave, Philadelphia, PA, 19129",40.0077753725,-75.1743743196,2.0,5,1
751,Fyi_Mf7UsTNVNQii-RGzTA,Philly Pretzel Factory,"1555 E Wadsworth Ave, Philadelphia, PA, 19150",40.0804412,-75.1730921,3.5,6,2
752,dAaWxrY4le8xvTMqNjIRtw,Five Guys,"2552 Grant Ave, Philadelphia, PA, 19114",40.0791890292,-75.0266629492,3.5,54,2
753,SCjUeZfjafJ88fWWQjRh2w,El Rey,"2013 Chestnut St, Philadelphia, PA, 19103",39.9522598,-75.1740323,3.5,968,3
754,n4alafw1npRmVXzfBLUGPQ,Nick's Roast Beef,"2210 Cottman Ave, Philadelphia, PA, 19149",40.048536,-75.06233,3.0,124,2
755,7W2HqyvW9XIL-TWuXSODBg,International Smokeless BBQ,"600 Washington Ave, Philadelphia, PA, 19147",39.9344152,-75.1543726,3.5,102,2
756,8QtgPszOI5-4qwizvWi5lA,Unity Taqueria,"5420 Ridge Ave, Philadelphia, PA, 19128",40.0224225,-75.2090019,4.0,25,3
757,R7U3lCaFWGA1p3sRkFcYAA,Balducci's,"1 Garage Access Rd, Philadelphia, PA, 19153",39.881297,-75.2413809,3.0,9,1
758,zM-FI9KgcFF8cO4ivQ44uw,Paul,"1120 Pine Street, Philadelphia, PA, 19107",39.9449491,-75.1607343,3.5,29,1
759,-uPvL8kLaSzG-KxkSKL6RA,Hong Kong Deli,"3294 Gaul St, Philadelphia, PA, 19134",39.9884019,-75.102826,4.0,5,2
760,GAuweBrcC_wK3a0UhZjwfA,Loco Pez,"2401 E Norris St, Philadelphia, PA, 19125",39.977142,-75.127202,4.0,650,1
761,7YsrfPONeC5VC-n5N1gb5w,The Breakfast Boutique,"6830 Ogontz Ave, Philadelphia, PA, 19138",40.0586918,-75.1497736,4.0,138,1
762,Ku2b7oA9s56mHoflb5lJ2w,Alma Del Mar,"1007 S 9th St, Philadelphia, PA, 19147",39.9373099378,-75.1580101624,5.0,80,1
763,pum7TsURcc2NKcYKpId9gA,Lickety Split,"401 S St, Philadelphia, PA, 19147",39.9350642,-75.1516194,3.5,56,2
764,ExJjmQZ6M01JDbHFQ8CbzA,Tasteful Sensations Seafood & Soul Food,"3703 Pulaski Ave, Philadelphia, PA, 19140",40.0100109,-75.1546441,3.0,36,2
765,pBhSdTZcYx29M0ulJhUNig,El Guaco Loco,"2003 N 13th St, Philadelphia, PA, 19122",39.983036976,-75.1546335178,3.0,15,1
766,79cmm_bMkDWHaa7-OysIAA,Cantina Laredo,"8500 Essington Ave, Space E12, Terminal E, Philadelphia, PA, 19153",39.8778109906,-75.2368170695,2.5,112,2
767,sJ7RwRN1Pd602KDXb6oW0Q,Philly Pretzel Factory,"7366 Frankford Ave, Philadelphia, PA, 19136",40.037904,-75.0383777,3.5,9,3
768,jCKjT0w6BnPxNSZO9Q2uuw,M Restaurant,"231 S 8th St, Philadelphia, PA, 19106",39.9473257341,-75.1543113996,3.5,165,1
769,or1JuxvK2kcrKvM2djYUEQ,The Farmacy,"4443 Spruce St, Philadelphia, PA, 19104",39.953125,-75.211986,3.5,226,2
770,jyiCIbGkuhxawoEBvZxUfA,Jack Duggan's Pub,"8500 Essington Ave, Terminal A, Philadelphia International Airport, Philadelphia, PA, 19153",39.874761,-75.247085,2.5,200,2
771,bwlHQiKk7EACbEZC5T3r7g,El Provocon,"2843 Tyson Ave, Philadelphia, PA, 19149",40.0394683,-75.0563012,4.0,18,2
772,AqXAY71HZDnOV_qG1H0GpA,Don Chucho,"1108-10 S 9th St, Philadelphia, PA, 19147",39.9360042563,-75.1585241407,2.5,7,1
773,vEfA3V3pCrnigUFlLJ3gLw,Gleaner's Cafe,"917 S 9th St, Philadelphia, PA, 19147",39.938929,-75.157903,4.5,140,1
774,WW_qGCrcNqACvA8NLK5AMQ,LeBus Cafe,"Philadelphia International Airport, Philadelphia, PA, 19113",39.8654657,-75.2741557,2.0,9,3
775,mv9uuDPJDaxl0zJ5cEhpXA,Mr Wish - South Philly,"1100 Washington Ave, Philadelphia, PA, 19147",39.936311,-75.16201,4.0,95,3
776,VBONwHcqkxYTHfxmdKGhkw,Keating's Rope & Anchor,"201 S Christopher Columbus Blvd, Philadelphia, PA, 19106",39.9457341,-75.1413125,3.0,73,2
777,fBoo1Q7xQOZvUDfIarkETA,Salam Cafe and Market,"5532 Greene St, Philadelphia, PA, 19144",40.0331967,-75.1754915,5.0,7,2
778,csBftms0brareTQSFGwpgA,Great Taste Chinese Food,"4834 Spruce St, Philadelphia, PA, 19139",39.9536559,-75.2193516,3.5,10,2
779,BztSLUF-sqzfl1dPLdNcwA,Food Point Deli,"1711 S Broad St, Philadelphia, PA, 19148",39.9287048,-75.1683292,4.0,13,2
780,Rc5F8Gtu-wdbPmVU8DFdJQ,La Mamiringa Restaurant,"5009 North 5th St, Philadelphia, PA, 19120",40.027564,-75.1321794,4.5,7,1
781,hkirr3WzSTx2d9cdP_NKSQ,Mama's Vegetarian,"18 S 20th St, Philadelphia, PA, 19103",39.952706,-75.173477,4.5,592,2
782,bScE17sBJkvHtUW_rnNNtA,Rocket Burger,"7109 Frankford Ave, Philadelphia, PA, 19135",40.0346506,-75.0440235,2.5,12,2
783,-v1Ia8G_G00SuygAm6koUg,Wawa,"912-16 Walnut St, Ste 16, Philadelphia, PA, 19107",39.9482296,-75.156935,3.5,52,1
784,zG8xZ-X3QPt7KucfYVffCg,Philly Pretzel Factory,"1401 W Passyunk Ave, Philadelphia, PA, 19145",39.9255776,-75.1700902,4.5,28,2
785,CLVICRuP-1DilA-NLwOGvw,Pat's Pizza Express,"2311 Cottman Ave, Philadelphia, PA, 19149",40.0484332935,-75.0584227592,3.0,12,1
786,dWoJKEoFPbCr5pL2Y0LkJA,Nan Restaurant,"4000 Chestnut St, Philadelphia, PA, 19104",39.9553597,-75.202452,4.0,45,2
787,qP954Yf1Qa5Ckkw4RU6w7A,DOHO Taqueria,"18 W Hortter, Philadelphia, PA, 19119",40.0497663,-75.1848614,4.5,31,1
788,B-SiesU4hxIiL7rl7vzayA,Jim's Steaks,"431 N 62nd St, Philadelphia, PA, 19151",39.9692157,-75.2430863,4.0,319,1
789,y6FxggLj1xnJ0ArqV3UoVw,Andy's Chicken,"2001 Memphis St, Philadelphia, PA, 19125",39.9774804,-75.128401,4.5,233,2
790,h1RQEy-kVBy2T9rMlp5VIw,Samwich,"600 Catherine St, Philadelphia, PA, 19147",39.9386746,-75.1531814,4.0,38,2
791,D_JgJY5V54i0EYOdTHmWlg,Toast,"1201 Spruce St, Philadelphia, PA, 19107",39.9467659,-75.1611269,3.0,253,3
792,CZuC-Yp3O96vUyk-mvAd4A,Chat On Chew,"435 W Chew Ave, Philadelphia, PA, 19120",40.0380838,-75.1296708,4.0,5,1
793,lEC_8UDzg206jEawykDguw,Wawa,"6th St & Chestnut St, Philadelphia, PA, 19106",39.9492309,-75.1507462,4.5,11,1
794,HHpkOkPN0sk7ScP7Y7XBXg,Meze Cafe,"4311 Main St, Philadelphia, PA, 19127",40.0250895,-75.2221742,3.5,35,2
795,LEwyF97d5SS_V4kLwSMu3A,Union Taco,"712 W Girard Ave, Philadelphia, PA, 19123",39.970211,-75.148728,3.0,39,2
796,K_s-9Wd6vXSfnxYFzhE0Kw,Kei Sushi Restaurant,"1711 South St, Philadelphia, PA, 19146",39.944413,-75.1707392,4.5,157,3
797,o7YE1WaFeQg_piECb9cgjQ,Ratchada Thai & Laos Cuisine,"1117 S 11th St, Philadelphia, PA, 19147",39.936534,-75.16139,4.0,285,2
798,Gj5G0asdNZILROHEUEF-iQ,DaFranco Pizzeria,"742 Red Lion Rd, Philadelphia, PA, 19115",40.1050859,-75.0337505,4.0,11,3
799,dwh4dy4zyrf-NTqaCYjH6A,Byrne's Tavern,"3301 Richmond St, Philadelphia, PA, 19134",39.9841717,-75.0987438,4.0,113,2
800,pbHUglsehzeP4hPZX3IoaA,A.Cafe AKA Cafe,"135 S 18th St, Philadelphia, PA, 19103",39.9503651,-75.1704529,3.0,7,2
801,XGxsV7f16mW051jsEafAQQ,Fountain Restaurant,"Four Seasons Hotel Philadelphia, 1 Logan Sq, Philadelphia, PA, 19103",39.9567043,-75.1697047,4.0,99,1
802,o7maiIUu3OmqMvmUB8YW-Q,Au Bon Pain,"Terminal F, Philadelphia International Airport, Philadelphia, PA, 19153",39.8803399012,-75.237121582,2.5,18,1
803,iSOwZtXQaUBf5tX-MTVT4w,Q BBQ & Tequila,"207 Chestnut St, Philadelphia, PA, 19106",39.9484906,-75.1444675,3.0,137,2
804,9sEzWuaOicYlbp9a6A829A,Jin Wei,"925 Race St, Philadelphia, PA, 19107",39.9554576,-75.1551993,3.5,28,2
805,x19LbnFdSo3LXYqfOrTtBg,Blue Belly BBQ,"600 Catharine St, Philadelphia, PA, 19147",39.9386795,-75.1532197,3.5,58,2
806,i6DlLLxZ2iwQRxhUDx3TTg,The Adobe Cafe,"4550 Mitchell St, Philadelphia, PA, 19128",40.0342316,-75.2191448,3.5,317,2
807,8ZU1N9vxDsJvyBY0fCi4bw,Konak,"228 Vine St, Philadelphia, PA, 19106",39.955585,-75.143719,4.0,33,2
808,-cEFKAznWmI0cledNOIQ7w,Gran Caffe L'Aquila,"1716 Chestnut St, Philadelphia, PA, 19103",39.9512789,-75.1695181,4.5,1138,4
809,xFbdXq4NZ6I_ulCcNEy8Qw,Panda Garden Chinese Restaurant,"130 S 11th St, Philadelphia, PA, 19107",39.949193,-75.159102,2.5,63,2
810,IFFuw9ZIzpcWSqu2OHmjZA,Tampopo,"269 S 44th St, Philadelphia, PA, 19104",39.9530336,-75.2102968,3.5,185,2
811,cd-EkTwPP0G-bOoZtRTaVA,Tony Lukes Casa De Pasta,"26 East Oregon Ave, Philadelphia, PA, 19148",39.9136284,-75.1488145,4.5,7,2
812,Ww8DBKYd-NSRMfDRuddrjA,Sushi Kingdom,"427 Franklin Mills Cir, Philadelphia, PA, 19154",40.0860312,-74.9649713,3.5,41,2
813,9AE75wIWF9XiV23NBpHyVA,Corfu Pizza,"6730 Old York Rd, Philadelphia, PA, 19126",40.056005,-75.1406056,3.0,21,1
814,wB1Tin0OW1JRpaKM-E3ZYA,National Mechanics,"22 S 3rd St, Philadelphia, PA, 19106",39.9495443,-75.1459872,4.0,875,2
815,6cfNCzL2A0XsmXnjeg0u7w,Cosi,"325 Chestnut St, Philadelphia, PA, 19106",39.949088,-75.147154,2.0,77,2
